Product ID,SKU,Name,Product URL,Price,Thumbnail URL,Search Keywords,Description,Category,Category ID,Brand,Child SKU,Child Price,Color,Color Family,Color Swatches,style-size.description,Season,Faset attributes,Review Avg,Review Count,Inventory Count
HBKAT1,HBKAT1,KAT SATCHEL CANYON BROWN,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBKAT1/KAT-SATCHEL-CANYON-BROWN.html?color=MO200,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBKAT1.jpg,HBKAT1   KAT SATCHEL CANYON BROWN   Handbags   Vince Camuto   We love the understated Wild West refinement of the Kat Satchel from Vince Camuto This stunning  year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides  metal plackets at the base of the handles  and a smattering of gold metals studs covering the handles for a hardware pop Zippered pocket across back of bag  magnetic snap closure  interior has three open pockets and one zipper pocket 1375 inch length  1325 inch height  325 inch width   1 Size   ALL Sizes   CANYON BROWN   Browns,We love the understated Wild West refinement of the Kat Satchel from Vince Camuto. This stunning  year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides  metal plackets at the base of the handles  and a smattering of gold metals studs covering the handles for a hardware pop. Zippered pocket across back of bag  magnetic snap closure  interior has three open pockets and one zipper pocket.  13.75 inch length  13.25 inch height  3.25 inch width.  ,Vince Camuto|New|VC|Browns|Handbags,Vince Camuto|New|VC|Browns|Handbags,Vince Camuto,HBKAT1MO20000,298,CANYON BROWN,Browns,[{color:CANYON BROWN family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBKAT1MO200.jpg price:298}],1 Size,S12,,,0,0
HBKAT2,HBKAT2,KAT SATCHEL CHAMPAGNE,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBKAT2/KAT-SATCHEL-CHAMPAGNE.html?color=MO250,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBKAT2.jpg,HBKAT2   KAT SATCHEL CHAMPAGNE   Handbags   Vince Camuto   We love the understated Wild West refinement of the Kat Satchel from Vince Camuto This stunning  year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides  metal plackets at the base of the handles  and a smattering of gold metals studs covering the handles for a hardware pop Zippered pocket across back of bag  magnetic snap closure  interior has three open pockets and one zipper pocket 1375 inch length  1325 inch height  325 inch width   1 Size   ALL Sizes   CHAMPAGNE   Tan,We love the understated Wild West refinement of the Kat Satchel from Vince Camuto. This stunning  year-round satchel utilizes buttery leather as the perfect backdrop for softly whipstitched sides  metal plackets at the base of the handles  and a smattering of gold metals studs covering the handles for a hardware pop. Zippered pocket across back of bag  magnetic snap closure  interior has three open pockets and one zipper pocket.  13.75 inch length  13.25 inch height  3.25 inch width.   ,Vince Camuto|Tan|New|VC|Handbags,Vince Camuto|Tan|New|VC|Handbags,Vince Camuto,HBKAT2MO25000,298,CHAMPAGNE,Tan,[{color:CHAMPAGNE family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBKAT2MO250.jpg price:298}],1 Size,S12,,,0,0
HBKAT6,HBKAT6,KAT SATCHEL NIGHT SKY,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBKAT6/KAT-SATCHEL-NIGHT-SKY.html?color=17400,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBKAT6.jpg,HBKAT6   KAT SATCHEL NIGHT SKY   Handbags   Vince Camuto   We love the understated Wild West refinement of the Kat Tote from Vince Camuto This stunning  year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides  metal plackets at the base of the handles  and a smattering of gold metals studs covering the handles for a hardware pop   1 Size   ALL Sizes   NIGHT SKY   Blue,We love the understated Wild West refinement of the Kat Tote from Vince Camuto. This stunning  year-round tote utilizes buttery leather as the perfect backdrop for softly whipstitched sides  metal plackets at the base of the handles  and a smattering of gold metals studs covering the handles for a hardware pop.  ,Vince Camuto|New|Blue|VC|Handbags,Vince Camuto|New|Blue|VC|Handbags,Vince Camuto,HBKAT61740000,298,NIGHT SKY,Blue,[{color:NIGHT SKY family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBKAT617400.jpg price:298}],1 Size,S12,,,0,0
HBMARI1,HBMARI1,MARIA TOTE WHITE,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBMARI1/MARIA-TOTE-WHITE.html?color=LO100,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBMARI1.jpg,HBMARI1   MARIA TOTE WHITE   Handbags   Vince Camuto   Practical  elegant  and eye-catching The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern  with buttery leather buckles flanking the handle and a VC logo crest medallion Magnetic snap closure  metal feet at base  interior has three open pockets and one zipper pocket 1225 inch length  13 inch height  6 inch width  7 inch handle drop   1 Size   ALL Sizes   WHITE   White,Practical  elegant  and eye-catching. The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern  with buttery leather buckles flanking the handle and a VC logo crest medallion. Magnetic snap closure  metal feet at base  interior has three open pockets and one zipper pocket. 12.25 inch length  13 inch height  6 inch width  7 inch handle drop.   ,Vince Camuto|White|New|VC|Handbags,Vince Camuto|White|New|VC|Handbags,Vince Camuto,HBMARI1LO10000,298,WHITE,White,[{color:WHITE family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBMARI1LO100.jpg price:298}],1 Size,S12,,,0,0
HBMARI2,HBMARI2,MARIA TOTE NATURAL,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBMARI2/MARIA-TOTE-NATURAL.html?color=LO200,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBMARI2.jpg,HBMARI2   MARIA TOTE NATURAL   Handbags   Vince Camuto   Practical  elegant  and eye-catching The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern  with buttery leather buckles flanking the handle and a VC logo crest medallion Magnetic snap closure  metal feet at base  interior has three open pockets and one zipper pocket 1225 inch length  13 inch height  6 inch width  7 inch handle drop   1 Size   ALL Sizes   NATURAL   Tan,Practical  elegant  and eye-catching. The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern  with buttery leather buckles flanking the handle and a VC logo crest medallion. Magnetic snap closure  metal feet at base  interior has three open pockets and one zipper pocket. 12.25 inch length  13 inch height  6 inch width  7 inch handle drop.   ,Vince Camuto|Tan|New|VC|Handbags,Vince Camuto|Tan|New|VC|Handbags,Vince Camuto,HBMARI2LO20000,298,NATURAL,Tan,[{color:NATURAL family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBMARI2LO200.jpg price:298}],1 Size,S12,,,0,0
HBMARIA,HBMARIA,MARIA TOTE BLUSH,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBMARIA/MARIA-TOTE-BLUSH.html?color=LO600,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBMARIA.jpg,HBMARIA   MARIA TOTE BLUSH   Handbags   Vince Camuto   Practical  elegant  and eye-catching The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern  with buttery leather buckles flanking the handle and a VC logo crest medallion Magnetic snap closure  metal feet at base  interior has three open pockets and one zipper pocket 1225 inch length  13 inch height  6 inch width  7 inch handle drop   1 Size   ALL Sizes   BLUSH   Pink,Practical  elegant  and eye-catching. The Maria Tote from Vince Camuto has a textured suede body imprinted with a snakeskin pattern  with buttery leather buckles flanking the handle and a VC logo crest medallion. Magnetic snap closure  metal feet at base  interior has three open pockets and one zipper pocket. 12.25 inch length  13 inch height  6 inch width  7 inch handle drop.   ,Vince Camuto|Pink|New|VC|Handbags,Vince Camuto|Pink|New|VC|Handbags,Vince Camuto,HBMARIALO60000,298,BLUSH,Pink,[{color:BLUSH family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBMARIALO600.jpg price:298}],1 Size,S12,,,0,0
HBNAT,HBNAT,NATALIE V ZIPPER TOTE BLACK,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBNAT/NATALIE-V-ZIPPER-TOTE-BLACK.html?color=IV001,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBNAT.jpg,HBNAT   NATALIE V ZIPPER TOTE BLACK   Handbags   Vince Camuto   An industrial hardware emphasis lends a chic downtown feel to the Natalie Tote from Vince Camuto This structured leather tote has diagonal zipper detailing and a raised geometric ornament on the front  and zippers that can be worn opened or closed on both sides Magnetic snap closure  interior has three open pockets and one zippered pocket 15 inch length  1675 inch height  3 inch width  8 inch shoulder drop   1 Size   ALL Sizes   BLACK   Black,An industrial hardware emphasis lends a chic downtown feel to the Natalie Tote from Vince Camuto. This structured leather tote has diagonal zipper detailing and a raised geometric ornament on the front  and zippers that can be worn opened or closed on both sides. Magnetic snap closure  interior has three open pockets and one zippered pocket.  15 inch length  16.75 inch height  3 inch width  8 inch shoulder drop.  ,Vince Camuto|Black|New|VC|Handbags,Vince Camuto|Black|New|VC|Handbags,Vince Camuto,HBNATIV00100,298,BLACK,Black,[{color:BLACK family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBNATIV001.jpg price:298}],1 Size,S12,,,0,0
HBNAT1,HBNAT1,NATALIE V ZIPPER TOTE GREY,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBNAT1/NATALIE-V-ZIPPER-TOTE-GREY.html?color=IV050,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBNAT1.jpg,HBNAT1   NATALIE V ZIPPER TOTE GREY   Handbags   Vince Camuto   An industrial hardware emphasis lends a chic downtown feel to the Natalie Tote from Vince Camuto This structured leather tote has diagonal zipper detailing and a raised geometric ornament on the front  and zippers that can be worn opened or closed on both sides Magnetic snap closure  interior has three open pockets and one zippered pocket 15 inch length  1675 inch height  3 inch width  8 inch shoulder drop   1 Size   ALL Sizes   GREY   Grey,An industrial hardware emphasis lends a chic downtown feel to the Natalie Tote from Vince Camuto. This structured leather tote has diagonal zipper detailing and a raised geometric ornament on the front  and zippers that can be worn opened or closed on both sides. Magnetic snap closure  interior has three open pockets and one zippered pocket.  15 inch length  16.75 inch height  3 inch width  8 inch shoulder drop.  ,Vince Camuto|Grey|New|VC|Handbags,Vince Camuto|Grey|New|VC|Handbags,Vince Camuto,HBNAT1IV05000,298,GREY,Grey,[{color:GREY family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBNAT1IV050.jpg price:298}],1 Size,S12,,,0,0
HBNAT5,HBNAT5,NATALIE ROUND SATCHEL BLACK,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBNAT5/NATALIE-ROUND-SATCHEL-BLACK.html?color=IV001,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBNAT5.jpg,HBNAT5   NATALIE ROUND SATCHEL BLACK   Handbags   Vince Camuto   An industrial hardware emphasis lends a chic downtown feel to the Natalie Round Satchel from Vince Camuto This slouchy leather satchel has a raised geometric ornament on the front  and zippers that can be worn opened or closed on both sides Zipper closure  interior has three open pockets and one zippered pocket  metal feet at bottom   1 Size   ALL Sizes   BLACK   Black,An industrial hardware emphasis lends a chic downtown feel to the Natalie  Round Satchel from Vince Camuto. This slouchy leather satchel has a raised geometric ornament on the front  and zippers that can be worn opened or closed on both sides. Zipper closure  interior has three open pockets and one zippered pocket  metal feet at bottom. ,Vince Camuto|Black|New|VC|Handbags,Vince Camuto|Black|New|VC|Handbags,Vince Camuto,HBNAT5IV00100,298,BLACK,Black,[{color:BLACK family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBNAT5IV001.jpg price:298}],1 Size,S12,,,0,0
HBNAT6,HBNAT6,NATALIE ROUND SATCHEL RICE,https://devbr4wam.fdm4.com/br4_b2bbase/product/HBNAT6/NATALIE-ROUND-SATCHEL-RICE.html?color=IV100,298,https://devbr4wam.fdm4.com/prodimg/thumb/HBNAT6.jpg,HBNAT6   NATALIE ROUND SATCHEL RICE   Handbags   Vince Camuto   An industrial hardware emphasis lends a chic downtown feel to the Natalie Round Satchel from Vince Camuto This slouchy leather satchel has a raised geometric ornament on the front  and zippers that can be worn opened or closed on both sides Zipper closure  interior has three open pockets and one zippered pocket  metal feet at bottom   1 Size   ALL Sizes   RICE   White,An industrial hardware emphasis lends a chic downtown feel to the Natalie  Round Satchel from Vince Camuto. This slouchy leather satchel has a raised geometric ornament on the front  and zippers that can be worn opened or closed on both sides. Zipper closure  interior has three open pockets and one zippered pocket  metal feet at bottom.  ,Vince Camuto|White|New|VC|Handbags,Vince Camuto|White|New|VC|Handbags,Vince Camuto,HBNAT6IV10000,298,RICE,White,[{color:RICE family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HBNAT6IV100.jpg price:298}],1 Size,S12,,,0,0
HDEXTO,HDEXTO,DEXTER TOTE,https://devbr4wam.fdm4.com/br4_b2bbase/product/HDEXTO/DEXTER-TOTE.html?color=CN240,298,https://devbr4wam.fdm4.com/prodimg/thumb/HDEXTO.jpg,HDEXTO   DEXTER TOTE   Handbags   Vince Camuto   We took timeless sophistication and gave it a new season update with the Dexter Tote from Vince Camuto The studded gold metal hardware is the champion and compliments the tailored seams  dainty side buckling  and thin handles of this lady-like tote We are loving the minimalist shape  which follows one of the biggest trends for Fall!   1 Size   ALL Sizes   Black Caviar   Falcon   Browns,We took timeless sophistication and gave it a new season update with the Dexter Tote from Vince Camuto. The studded gold metal hardware is the champion and compliments the tailored seams  dainty side buckling  and thin handles of this lady-like tote. We are loving the minimalist shape  which follows one of the biggest trends for Fall! ,Vince Camuto|Black|VC|Browns|Handbags,Vince Camuto|Black|VC|Browns|Handbags,Vince Camuto,HDEXTOCN00200|HDEXTOCN24000,298,Black Caviar|Falcon,Black Browns,[{color:Black Caviar family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HDEXTOCN002.jpg price:298} {color:Falcon family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HDEXTOCN240.jpg price:298}],1 Size,,,,0,0
HJACDS,HJACDS,JACK DRAWSTRING TOTE,https://devbr4wam.fdm4.com/br4_b2bbase/product/HJACDS/JACK-DRAWSTRING-TOTE.html?color=GX240,298,https://devbr4wam.fdm4.com/prodimg/thumb/HJACDS.jpg,HJACDS   JACK DRAWSTRING TOTE   Handbags   Vince Camuto   Supple  slouchy  and downtown chic we cant get over this seasons rendition of the Jack drawstring tote by Vince Camuto The drawstring closure allows you to play with the shape of the bag  cinching it with a dazzling gold and leather chain A unique silhouette and tumbled leather texture plays to the hand-crafted feel to this bag Magnetic snap closure  detachable VC crest hardware       L: 18 in  H: 125 in  W: 4 ¾ in       Strap (Handle) Length: 9 ¾ in       Interior zip  wall  and cell phone pockets   1 Size   ALL Sizes   BLACK CAVIAR   FALCON   Browns,Supple  slouchy  and downtown chic  we cant get over this seasons rendition of the Jack drawstring tote by Vince Camuto. The drawstring closure allows you to play with the shape of the bag  cinching it with a dazzling gold and leather chain. A unique silhouette and tumbled leather texture plays to the hand-crafted feel to this bag. Magnetic snap closure  detachable VC crest hardware. <li>   L: 18 in  H: 12.5 in  W: 4 ¾ in <li>   Strap (Handle) Length: 9 ¾ in <li>   Interior zip  wall  and cell phone pockets.  ,Vince Camuto|Black|VC|Browns|Handbags,Vince Camuto|Black|VC|Browns|Handbags,Vince Camuto,HJACDSGX00100|HJACDSGX24000,298,BLACK CAVIAR|FALCON,Black Browns,[{color:BLACK CAVIAR family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HJACDSGX001.jpg price:298} {color:FALCON family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HJACDSGX240.jpg price:298}],1 Size,,,,0,0
HTAMSH,HTAMSH,TAMARA SHOULDER BAG,https://devbr4wam.fdm4.com/br4_b2bbase/product/HTAMSH/TAMARA-SHOULDER-BAG.html?color=CP002,298,https://devbr4wam.fdm4.com/prodimg/thumb/HTAMSH.jpg,HTAMSH   TAMARA SHOULDER BAG   Handbags   Vince Camuto   A carry-all to covet this season  we adore the Tamara Shoulder from Vince Camuto We constructed this structured silhouette with a flap enclosure and detachable crossbody strap for ease We used bold geometric stitching  gold metal hardware and a combination of textured leathers to give this versatile bag an extra hint of style! With an exterior Ipad pouch  this shoulder bag is just as practical as it is on-trend!   1 Size   ALL Sizes   Black Caviar   Teal   GREEN,A carry-all to covet this season  we adore the Tamara Shoulder from Vince Camuto. We constructed this structured silhouette with a flap enclosure and detachable crossbody strap for ease. We used bold geometric stitching  gold metal hardware and a combination of textured leathers to give this versatile bag an extra hint of style! With an exterior Ipad pouch  this shoulder bag is just as practical as it is on-trend! ,Vince Camuto|GREEN|Black|VC|Handbags,Vince Camuto|GREEN|Black|VC|Handbags,Vince Camuto,HTAMSHBL00200|HTAMSHBL24000|HTAMSHBL34000|HTAMSHCP00200,298,Black Caviar|Teal,Black GREEN,[{color:Black Caviar family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HTAMSHBL002.jpg price:298} {color:Teal family: swatch_hex:# thumbnail:https://devbr4wam.fdm4.com/prodimg/thumb/HTAMSHBL340.jpg price:298}],1 Size,,,,0,0
